ISIN,Country,Region,Sector,Environment Score final,Environmental Impact Score final,Environmental CSR Score final,Environmental Impact Grade,Environmental CSR Grade,Entity Controversy Score,Controversy Involvement,Product Involvement - Defense (%),Product Involvement - Nuclear Energy (%),Product Involvement - Genetic Engineering (%),Product Involvement - Gambling (%),Product Involvement - Tobacco (%),Product Involvement - Alcohol (%),Product Involvement - Adult Entertainment (%),Coal mining,Crude oil (oil extraction),Crude petroleum & natural gas (oil & gas extraction),Natural gas (gas extraction),Drilling contractors (oil and gas wells),Petroleum refineries,Support activities for oil and gas operations,Lubricating oil & grease,Asphalt,Other fuel products from petroleum & coal,Wholesale of self-generated electric power from Coal,Wholesale of self-generated electric power from Gas,Wholesale of self-generated electric power from Oil,Retail of self-generated electric power from Coal,Retail of self-generated electric power from Gas,Retail of self-generated electric power from Oil,Business Activity Classification - Very negative (%),Business Activity Classification - Negative (%),Business Activity Classification - Medium/Neutral (%),Business Activity Classification - Positive (%),Business Activity Classification - Very positive (%),GHG Total tCO2eq (model or physical),Scope 1 tCO2eq (model or physical),Scope 2 tCO2eq (model),Scope3 upstream tCO2eq (model and/or physical),Scope3 downstream tCO2eq (model or physical),CIU Total tCO2eq/mUSD (model or physical),CIU Scope 1 tCO2eq/mUSD (model or physical),CIU Scope 2 tCO2eq/mUSD (model),CIU Scope 3 upstream tCO2eq/mUSD (model),CIU Scope 3 downstream tCO2eq/mUSD (model or physical)
BMG475671050,United States,North America,Consulting & commercial services,66,51,80,B,A,0.0007,minimal,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.99,57.97,9.03,1278129.7866382622,145651.2906340499,103963.88877188829,436094.3642002983,592420.2430320258,298.0852154107613,33.96876968003402,24.24644077892819,101.70585479740154,138.16415015439753
GB00B0CX2M20,United Kingdom,Europe,Financial Services,45,44,47,B-,B-,0.0007,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.97,1.03,0.0,35077.36660688789,2666.286907049813,1769.9017437797738,8442.28838770637,22198.88956835193,414.909207629594,31.53791447103584,20.935110047562805,99.85878429186177,262.5773988191335
US00287Y1091,United States,North America,Health,61,43,78,C+,A,0.5308,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10642020.1517982,669955.52862216,2004101.89229976,7788574.567949999,179388.16292628003,232.33822705,14.62657254,43.75386194,170.0413625,3.9164300700000005
JP3398000004,Japan,Asia-Pacific,Health,39,46,33,B-,C,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.63,0.37,12181963.62076943,1381205.2392780026,76582.00373863954,918178.7264287197,9805997.651324067,598.2757943518537,67.83320714265902,3.7610651735715273,45.093231601394294,481.58829043422884
PHY806761029,Philippines,Asia-Pacific,Retail & distribution,47,47,47,B-,B-,0.0,minimal,0.0,0.0,0.0,0.039516092809078494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.480000000000004,51.52,0.0,4103123.735771748,785417.6850008029,111698.49155809682,434868.7706974438,2771138.7885154043,551.8714099149352,105.63892124788454,15.023481618193031,58.48998398963307,372.7190230592245
CH0011339204,Switzerland,Europe,IT Equipment & Electronics,59,55,62,B,B+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,123411.1167855804,7933.540228140707,15322.002959597747,67707.70827905204,32447.865318789907,411.83103560999996,26.474746953999997,51.130534354,225.94508781399998,108.280666488
BMG1368B1028,China,Asia-Pacific,Transportation,22,18,33,D+,C,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.42,67.58,0.0,0.0,585728.2842640197,11533.420640023145,25186.352790319826,190429.10324163176,358579.40759204497,1047.497747456383,20.626000938424085,45.04246853581977,340.5573233438637,641.2719546382755
RU0009046510,Russian Federation,Europe,Resources,32,18,65,D+,B+,0.1,medium,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.31930547380812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.32,78.94,15.74,0.0,0.0,15673271.522265904,5360822.841786887,931834.1299688056,3735044.96399257,5645569.586517641,2281.407790722839,780.3235577564609,135.63815574509542,543.6746672478268,821.7714099734558
TW0001722007,Taiwan,Asia-Pacific,Chemistry,34,34,36,C,C,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.44,6.5600000000000005,0.0,439730.1847010042,106604.45247120118,32335.65554988818,140356.83626696278,160433.24041295203,1273.0650899719822,308.63109151568256,93.61512053104097,406.3477891832238,464.4710887420347
US03073E1055,United States,North America,Health,56,50,62,B-,B+,0.133,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.47,11.53,113427232.84754089,12713923.427017884,703895.7378082287,8474400.872118443,91535012.81059633,597.3189097556542,66.9527651296118,3.706783848411395,44.627024416349386,482.03233636128164
US1729674242,United States,North America,Financial Services,14,9,24,D,C-,0.9480000000000001,high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,31150099.963169027,2384953.849685938,1547887.4096243111,7475360.250049981,19741898.453808796,419.2589297581231,32.09983915698859,20.833500358344924,100.61320964292419,265.71238059986536
PHY7571C1000,Philippines,Asia-Pacific,Financial Services,36,39,31,C+,C,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.58,5.42,0.0,419270.6438028608,32531.091999463282,20772.123253814807,101435.27775265409,264532.1507969286,413.45594343458276,32.07993102402731,20.484042810981165,100.02851160858302,260.86345799099126
TRATUPRS91E8,Turkey,Europe,Energy,19,14,45,D,B-,0.040400000000000005,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,88863125.81842369,3622421.6124531655,1236626.9688047161,6589329.237165826,77414747.99999999,9776.756032772531,398.54024969999995,136.0541852,724.9605928,8517.201005072533
TW0002498003,Taiwan,Asia-Pacific,IT Equipment & Electronics,67,65,68,B+,A-,0.0024000000000000002,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,87836.79369135466,5275.182488379783,11813.470136512953,52404.18626735222,18343.954799109706,445.44650050999996,26.752019060000002,59.909619989999996,265.7572118,93.02764965999998
CNE000001GG8,China,Asia-Pacific,Housing,26,28,21,C-,D+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,5543927.228467113,609536.9484401247,416795.23367952235,2694439.3505702037,1823155.6957772628,377.5640595321114,41.5119526652773,28.385455641196636,183.50231116681525,124.1643400588222
US5526901096,United States,North America,Energy,26,24,31,C-,C,0.00030000000000000003,minimal,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17237769963337,0.0,0.0,8.91431645900872,0.0,0.0,0.0,0.0,3.13951864188137,0.00660003918981273,0.0,4.8100000000000005,16.77,68.31,8.91,1.19,13970431.348155737,5914657.257226471,1429772.7767154097,3110240.023350516,3515761.2908633407,2525.0429439529594,1069.0266607431151,258.4199135539126,562.1508333740935,635.4455362818383
ID1000060403,Indonesia,Asia-Pacific,Resources,64,62,75,B+,A,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,823135.6490532575,146663.1135917171,138311.2623920237,284882.673674129,253278.59939538766,950.0061158000002,169.2684007,159.6292729,328.79183715000005,292.31660505
CNE000001NG4,China,Asia-Pacific,Transportation,33,39,14,C+,D,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,7798794.678093426,2362300.0458776285,226583.03711949565,1707481.6854497672,3502429.9096465344,743.2725549200001,225.1415588,21.594741220000003,162.7333873,333.8028676
CNE000001J84,China,Asia-Pacific,Health,32,38,26,C+,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,720599.6761415114,95086.12249122234,104759.03877304104,408209.2327424616,112545.28213478654,481.56352735114984,63.544309087399995,70.0085413632,272.79873211899996,75.21194478154999
HK0000063609,Hong Kong (China),Asia-Pacific,Housing,68,62,81,B+,A+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,9.11,87.26,511468.26184682106,42774.49683502197,50029.97579957182,155431.0460404996,263232.74317172763,298.092438229415,24.929707289260502,29.158324344120164,90.58786819628145,153.41653839975288
TRETHAL00019,Turkey,Europe,Financial Services,45,44,47,C+,B-,0.0009000000000000001,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1209071.6122706085,92570.48932877368,60080.279940695444,290151.4242496207,766269.4187515187,419.258904602589,32.09983723099837,20.83349910833499,100.61320360613203,265.7123646571236
XS0949964810,Austria,Europe,Consulting & commercial services,42,58,25,B,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,40.0,404098.9368506746,41280.679743975015,41378.80928514391,163668.65460659578,157770.7932149599,352.6787593885,36.027857515,36.113500415,142.84239029999995,137.6950111585
CNE100002NT4,China,Asia-Pacific,IT Equipment & Electronics,30,49,10,B-,D,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,112610.96848154008,5319.384675115729,9948.670608388982,55374.6376475709,41968.275550464474,648.69597146,30.642338450000004,57.30936010999999,318.9858399,241.75843299999997
US12503M1080,United States,North America,Financial Services,37,39,33,C+,C,0.009300000000000001,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,577030.754929818,32212.517276184,15737.092221711,83447.798587083,445633.34684484,460.04205926,25.68166888,12.54651377,66.52937781,355.2844988
US30711Y3009,China,Asia-Pacific,Communication,21,42,0,C+,D-,0.0028,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.28,61.72,0.0,75697.59881853167,8783.225280593937,4630.167278837723,20478.63336873614,41805.57289036386,350.20540554115473,40.634485364900335,21.420885667667765,94.74181765024677,193.40821685833978
US1713401024,United States,North America,Household & Personal Products,54,48,63,B-,B+,0.0981,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,95.56,0.0,5234255.697579437,1064410.7076074653,743628.9443005191,2187784.4552738382,1238431.590397614,1069.131847211781,217.41302904682897,151.89120149935027,446.869654657837,252.95796200776462
US0153511094,United States,North America,Health,30,34,25,C,C-,0.0085,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1410269.804370795,88781.83266054599,265581.56658960594,1032134.0662387499,23772.338881893,232.33822705,14.62657254,43.75386193999999,170.0413625,3.91643007
US85207UAF21,United States,North America,Communication,45,55,25,B,C-,0.050100000000000006,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.11,76.89,24065083.605993457,2399438.328036159,897269.9577144341,4201514.241531874,16566861.078710988,351.84413945046504,35.08104636221119,13.118557213246694,61.42834103150539,242.21619484350174
US8725901040,United States,North America,Communication,45,55,25,B,C-,0.050100000000000006,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.11,76.89,24065083.605993457,2399438.328036159,897269.9577144341,4201514.241531874,16566861.078710988,351.84413945046504,35.08104636221119,13.118557213246694,61.42834103150539,242.21619484350174
CLP249051044,Chile,Latin America,Nutrition,54,48,60,B-,B+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,68.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.29,0.0,31.71,0.0,1271930.3480393125,140823.2529237179,143713.318412054,755324.6993995908,232069.07730394977,540.96379726,59.89343815999999,61.12260986999999,321.246614,98.70113523
CNE000000NP7,China,Asia-Pacific,Resources,20,22,17,C-,D+,0.0,minimal,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,18712782.969897002,6228228.389587026,1521721.967842897,6311363.259692963,4651469.352774116,1781.223567314,592.8496690200001,144.84895359400002,600.76307186,442.76187284
CNE1000018M7,China,Asia-Pacific,IT Equipment & Electronics,57,64,49,B+,B-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,60.0,2037148.8575702184,98236.67762409717,176071.66000798886,1049337.3578846166,713503.1620535158,728.07963231,35.109915437999994,62.928238652,375.03452674,255.00695148
CNE100000V12,China,Asia-Pacific,Transportation,29,33,21,C,D+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96577319844723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.74,69.81,17.45,0.0,2383563.1581048695,594999.342985711,60704.23160282097,452684.21197523444,1275175.3715411033,772.4937849858568,192.83453554156142,19.673756693238023,146.71133807510512,413.2741546759523
AEA002001013,United Arab Emirates,Middle East & North Africa,Housing,35,36,33,C,C,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.55,11.24,6.21,864456.2041371583,92008.83909400545,66435.99915211926,380683.39225895656,325327.9736320771,378.3308101999173,40.2678336662916,29.07583433998272,166.60677028368283,142.3803719099602
US1912161007,United States,North America,Nutrition,46,30,62,C,B+,0.2005,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,62.6,4.4,0.0,22271895.696811367,1643579.2556616194,1898188.5221048903,14435280.409091761,4294847.509953097,674.6197278976,49.784311372800005,57.4964718636,437.24724084,130.0917038212
TW0002886009,Taiwan,Asia-Pacific,Financial Services,49,44,59,B-,B+,0.0017000000000000001,minimal,0.0,0.00061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,906531.3711746101,69919.51890119533,44972.89108143504,218523.85090503696,573115.1102869428,416.0427262616361,32.08880374968543,20.63981987644191,100.28914781616685,263.024954819342
TW0002006004,Taiwan,Asia-Pacific,Resources,5,3,10,D-,D,0.0,minimal,1.0999999999999999,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.95,1.67,3.38,2030313.0752970756,615129.9432337857,152796.2442660006,693565.8425886832,568821.0452086062,1394.50918754388,422.49856330524074,104.94724633537587,476.3718223678448,390.6915555354186
CNE100000QJ2,China,Asia-Pacific,Software,22,56,0,B,D-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.87,12.13,161569.73069008402,17370.916629225107,14238.593008428903,61171.489987295216,68788.7310651348,305.382937360121,32.832768379406005,26.912363709573,115.62022920523398,130.01757606590797
MYL3689OO006,Malaysia,Asia-Pacific,Nutrition,61,43,80,C+,A,0.0,minimal,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,80.33,14.58,0.0,906908.8225180397,49819.91883170977,48617.18505053748,691788.773714578,116682.94492121453,958.4630502739119,52.65198681743933,51.380882313935686,731.1142661053276,123.31591503720932
US58733R1023,United States,North America,Retail & distribution,53,44,66,B-,A-,0.001,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9,38.1,0.0,2234446.022700979,485221.8410562276,63954.23950487459,274109.7252844738,1411160.2168554028,562.3419415298684,122.11554425576357,16.09533228677605,68.9850609693237,355.1460040180051
XS0191154961,Sweden,Europe,Energy,15,7,59,D-,B+,0.0,minimal,0.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3468768292307,0.0,0.0,0.0,0.0,0.0,55.25,0.0,0.26,0.0,44.49,111773048.57966064,91344983.11571503,5228648.574757066,7462299.82453471,7737117.0646538315,6454.628353560736,5274.956042323696,301.9420492711979,430.93010920145815,446.8001527643836
TH9479010000,Thailand,Asia-Pacific,Financial Services,35,36,33,C,C,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,134821.3743707274,10322.366740575415,6699.442640102014,32354.25709771981,85445.30789233018,419.25890879517794,32.09983755199674,20.833499316669975,100.61320461226406,265.7123673142473
CNE100001ZT0,China,Asia-Pacific,Comfort & Appliances,40,40,41,C+,C+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,5.26,92.63,0.12,32084513.667089462,1713928.91542299,3858994.4777564835,15375541.690598562,11136048.58331143,529.6142324462598,28.291566343431537,63.69984035156971,253.80174982251881,183.8210759287398
ZAE000044897,South Africa,Africa,Communication,51,58,38,B,C+,0.0079,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,903510.8827305709,86294.8034460369,43078.57499021006,187991.9796347918,586145.5246595321,309.59527392219996,29.569608758,14.761220345200003,64.41696446899999,200.84748034999998
FR0000185514,France,Europe,Financial Services,50,45,62,B-,B+,0.2104,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,301335.8784657958,24001.04119205914,14839.89460403672,74084.1826211612,188410.7600485387,402.28626093913283,32.04161804083193,19.811400299836443,98.9030877210386,251.53015487742584
FR0011624287,France,Europe,Financial Services,50,45,62,B-,B+,0.2104,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,9178.712390195687,731.0734297182472,452.02425003211516,2256.6094963682126,5739.005214077111,402.28626093913294,32.04161804083192,19.811400299836446,98.90308772103862,251.53015487742587
FR0000045072,France,Europe,Financial Services,50,45,62,B-,B+,0.2104,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12381891.944300205,986202.8381877756,609771.303661217,3044119.235543148,7741798.566908064,402.28626093913283,32.04161804083192,19.811400299836446,98.9030877210386,251.53015487742587
CH0266842704,United Kingdom,Europe,Financial Services,50,45,62,B-,B+,0.2104,medium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12381891.944300205,986202.8381877756,609771.303661217,3044119.235543148,7741798.566908064,402.28626093913283,32.04161804083192,19.811400299836446,98.9030877210386,251.53015487742587
INE603J01030,India,Asia-Pacific,Chemistry,41,30,62,C,B+,0.05,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.97,15.0,14.99,0.03,499133.11482857587,108427.25745797208,64367.819432138625,191430.2626698153,134907.77526864986,1069.8516130694534,232.40508963615486,137.96723439775724,410.31534318845786,289.16394584708337
JP3658000009,Japan,Asia-Pacific,Financial Services,28,31,24,C,C-,0.0007,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,487920.84684925165,27237.99134493874,13306.839017091737,70561.09263927786,376814.9238479433,460.04205926,25.681668880000004,12.546513769999999,66.52937781000001,355.28449879999994
CNE000000F48,China,Asia-Pacific,Financial Services,34,38,27,C+,C-,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1803345.8788108008,207301.48647263143,83085.07875004603,577599.0823008275,935360.2312872959,272.4628253564962,31.32064090898697,12.55310784647295,87.26793885529146,141.32113774574478
KR7034230003,Korea (Republic of),Asia-Pacific,Leisure,31,38,24,C+,C-,0.0,minimal,0.0,0.0,0.0,97.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.85000000000001,16.15,0.0,161050.91658671704,13288.591173747678,7848.497452754695,40458.36895820594,99455.45900200873,417.91216269105433,34.48265923744628,20.366121558767137,104.98570780360889,258.07767409123204
JP3802600001,Japan,Asia-Pacific,Nutrition,69,49,90,B-,A+,0.0004,minimal,0.0,0.0,0.0,0.0,24.9,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,17.1,53.7,0.0,2908595.8980211453,411979.7042415601,24961.424501023866,216844.03632820322,2254810.732950358,613.1317555649381,86.84528486428998,5.2618660557579995,45.71070349379001,475.3139011511001
INE318A01026,India,Asia-Pacific,Chemistry,31,37,18,C+,D+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1116429.69164044,238598.15993374877,164086.2825946493,455203.31461355457,258541.93449848733,1090.7697144054985,233.11422897236164,160.3149297656519,444.7409390804471,252.59961658703796
AU000000FLT9,Australia,Asia-Pacific,Leisure,35,37,31,C+,C,0.0081,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,897398.2563150416,110131.8808217262,23216.232813925155,174418.54392437823,589631.598755012,704.14676372,86.41537569,18.216700429999996,136.8581367,462.6565509
JP3502200003,Japan,Asia-Pacific,Financial Services,72,66,84,A-,A+,0.0,minimal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1677812.8883213748,128458.85925842969,83372.61994692637,402639.34264123556,1063342.0664747832,419.258887832233,32.09983594700489,20.83349827499503,100.61319958160391,265.71235402862914
